date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:43:13	2/2	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20May%202023%2011:13:12%20GMT	https://www.fegno.com/blog?category=technology	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/blog998d	(from https://www.fegno.com/blog/)
16:43:13	259193/259193	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:12%20GMT	https://www.fegno.com/blog/?category=inspiration	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/blog/index05df.html	(from https://www.fegno.com/blog/)
16:43:13	2/2	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20May%202023%2011:13:13%20GMT	https://www.fegno.com/blog?category=uncategorized	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/blog9039	(from https://www.fegno.com/blog/)
16:43:14	257360/257360	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:13%20GMT	https://www.fegno.com/blog/?category=blog-widgets	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/blog/index91e7.html	(from https://www.fegno.com/blog/)
16:43:14	271165/271165	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:13%20GMT	https://www.fegno.com/blog/?category=technology	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/blog/index998d.html	(from https://www.fegno.com/blog/)
16:43:14	258967/258967	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:13%20GMT	https://www.fegno.com/blog/?category=mobile-app-development	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/blog/index208b.html	(from https://www.fegno.com/blog/)
16:43:14	2/2	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20May%202023%2011:13:13%20GMT	https://www.fegno.com/blog?category=web-application-testing	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/blog8b57	(from https://www.fegno.com/blog/)
16:43:14	2865/2865	---M--	200	added ('OK')	image/jpeg	etag:%22641ac570-b31%22	https://www.fegno.com/wp-content/uploads/2023/03/praveena-image-copy-1-96x96.jpg	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2023/03/praveena-image-copy-1-96x96.jpg	(from https://www.fegno.com/blog/)
16:43:14	14311/14311	---M--	200	added ('OK')	image/png	etag:%22622f1b9a-37e7%22	https://www.fegno.com/wp-content/uploads/2022/03/jerin-96x96.png	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/03/jerin-96x96.png	(from https://www.fegno.com/blog/)
16:43:15	261551/261551	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:14%20GMT	https://www.fegno.com/blog/?category=uncategorized	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/blog/index9039.html	(from https://www.fegno.com/blog/)
16:43:15	13998/13998	---M--	200	added ('OK')	image/png	etag:%22622f1cd5-36ae%22	https://www.fegno.com/wp-content/uploads/2022/03/stu-96x96.png	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/03/stu-96x96.png	(from https://www.fegno.com/blog/)
16:43:15	2918/2918	---M--	200	added ('OK')	image/webp	etag:%22622f1b5b-b66%22	https://www.fegno.com/wp-content/uploads/2022/03/akhil-cw-96x96.webp	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/03/akhil-cw-96x96.webp	(from https://www.fegno.com/blog/)
16:43:15	257672/257672	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:14%20GMT	https://www.fegno.com/blog/?category=web-application-testing	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/blog/index8b57.html	(from https://www.fegno.com/blog/)
16:43:15	2/2	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20May%202023%2011:13:14%20GMT	https://www.fegno.com/contact-us	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/contact-us	(from https://www.fegno.com/blog/)
16:43:16	237393/237393	---M--	200	added ('OK')	image/gif	etag:%22624fd73e-39f51%22	https://www.fegno.com/wp-content/uploads/2022/03/5b803c24a634a1c6454ce624_HastyThoseEyelashpitviper-size_restricted.gif	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/03/5b803c24a634a1c6454ce624_HastyThoseEyelashpitviper-size_restricted.gif	(from https://www.fegno.com/contact-us/)
16:43:17	2333/2333	---MC-	200	added ('OK')	application/json	date:Tue,%2002%20May%202023%2011:13:15%20GMT	https://www.fegno.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fegno.com%2Fcontact-us%2F	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-json/oembed/1.0/embed5a06.json	(from https://www.fegno.com/contact-us/)
16:43:17	272240/272240	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:16%20GMT	https://www.fegno.com/blog/page/2/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/blog/page/2/index.html	(from https://www.fegno.com/blog/)
16:43:18	270714/270714	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:16%20GMT	https://www.fegno.com/blog/page/3/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/blog/page/3/index.html	(from https://www.fegno.com/blog/)
16:43:18	268806/268806	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:16%20GMT	https://www.fegno.com/blog/page/4/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/blog/page/4/index.html	(from https://www.fegno.com/blog/)
16:43:18	2403/2403	---MC-	200	added ('OK')	text/xml	date:Tue,%2002%20May%202023%2011:13:17%20GMT	https://www.fegno.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fegno.com%2Fcontact-us%2F&format=xml	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-json/oembed/1.0/embedec08	(from https://www.fegno.com/contact-us/)
16:43:18	265276/265276	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:17%20GMT	https://www.fegno.com/category/development/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/category/development/index.html	(from https://www.fegno.com/blog/)
16:43:19	2/2	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20May%202023%2011:13:18%20GMT	https://www.fegno.com/contact-us	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/contact-us	(from https://www.fegno.com/contact-us/)
16:43:21	248834/248834	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:18%20GMT	https://www.fegno.com/category/devops/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/category/devops/index.html	(from https://www.fegno.com/blog/)
16:43:21	269277/269277	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:19%20GMT	https://www.fegno.com/category/digital-marketing/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/category/digital-marketing/index.html	(from https://www.fegno.com/blog/)
16:43:21	249512/249512	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:19%20GMT	https://www.fegno.com/category/flutter/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/category/flutter/index.html	(from https://www.fegno.com/blog/)
16:43:22	246721/246721	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:19%20GMT	https://www.fegno.com/category/inspiration/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/category/inspiration/index.html	(from https://www.fegno.com/blog/)
16:43:22	244389/244389	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:21%20GMT	https://www.fegno.com/category/blog-widgets/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/category/blog-widgets/index.html	(from https://www.fegno.com/blog/)
16:43:22	247337/247337	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:21%20GMT	https://www.fegno.com/category/mobile-app-development/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/category/mobile-app-development/index.html	(from https://www.fegno.com/blog/)
16:43:24	2588/2588	---MC-	200	added ('OK')	application/json	date:Tue,%2002%20May%202023%2011:13:22%20GMT	https://www.fegno.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fegno.com%2Ffegnos-solution-to-every-technological-needs%2F	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-json/oembed/1.0/embedf850.json	(from https://www.fegno.com/fegnos-solution-to-every-technological-needs/)
16:43:24	250617/250617	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:22%20GMT	https://www.fegno.com/category/uncategorized/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/category/uncategorized/index.html	(from https://www.fegno.com/blog/)
16:43:24	244942/244942	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:23%20GMT	https://www.fegno.com/category/web-application-testing/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/category/web-application-testing/index.html	(from https://www.fegno.com/blog/)
16:43:24	275281/275281	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:22%20GMT	https://www.fegno.com/category/technology/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/category/technology/index.html	(from https://www.fegno.com/blog/)
16:43:25	2696/2696	---MC-	200	added ('OK')	text/xml	date:Tue,%2002%20May%202023%2011:13:24%20GMT	https://www.fegno.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fegno.com%2Ffegnos-solution-to-every-technological-needs%2F&format=xml	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-json/oembed/1.0/embedbb8a	(from https://www.fegno.com/fegnos-solution-to-every-technological-needs/)
16:43:25	244426/244426	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:24%20GMT	https://www.fegno.com/tag/aggregated-event-measurement-tool/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/tag/aggregated-event-measurement-tool/index.html	(from https://www.fegno.com/blog/)
16:43:25	23632/23632	---M--	200	added ('OK')	image/webp	etag:%22622f2f51-5c50%22	https://www.fegno.com/wp-content/uploads/2021/11/fegnos-solution-to-every-technological-needs-1024x576.webp	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2021/11/fegnos-solution-to-every-technological-needs-1024x576.webp	(from https://www.fegno.com/fegnos-solution-to-every-technological-needs/)
16:43:25	197782/197782	---M--	200	added ('OK')	image/webp	etag:%22622f307f-30496%22	https://www.fegno.com/wp-content/uploads/2021/11/fegnos-approach-towards-the-client.webp	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2021/11/fegnos-approach-towards-the-client.webp	(from https://www.fegno.com/fegnos-solution-to-every-technological-needs/)
16:43:25	24224/24224	---M--	200	added ('OK')	image/webp	etag:%22622f313d-5ea0%22	https://www.fegno.com/wp-content/uploads/2021/11/requirement-gathering.webp	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2021/11/requirement-gathering.webp	(from https://www.fegno.com/fegnos-solution-to-every-technological-needs/)
16:43:26	244203/244203	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:25%20GMT	https://www.fegno.com/tag/amazon/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/tag/amazon/index.html	(from https://www.fegno.com/blog/)
16:43:26	244179/244179	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:25%20GMT	https://www.fegno.com/tag/android/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/tag/android/index.html	(from https://www.fegno.com/blog/)
16:43:26	140578/140578	---M--	200	added ('OK')	image/webp	etag:%22622f324d-22522%22	https://www.fegno.com/wp-content/uploads/2021/11/discussion-with-the-client.webp	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2021/11/discussion-with-the-client.webp	(from https://www.fegno.com/fegnos-solution-to-every-technological-needs/)
16:43:26	244403/244403	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:25%20GMT	https://www.fegno.com/tag/application-development/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/tag/application-development/index.html	(from https://www.fegno.com/blog/)
16:43:26	2/2	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20May%202023%2011:13:25%20GMT	https://www.fegno.com/contact-us	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/contact-us	(from https://www.fegno.com/fegnos-solution-to-every-technological-needs/)
16:43:27	2/2	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20May%202023%2011:13:26%20GMT	https://www.fegno.com/contact-us	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/contact-us	(from https://www.fegno.com/web-development-company-in-kochi/)
16:43:29	245063/245063	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:26%20GMT	https://www.fegno.com/tag/artifical-inteligence/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/tag/artifical-inteligence/index.html	(from https://www.fegno.com/blog/)
16:43:29	244427/244427	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:26%20GMT	https://www.fegno.com/tag/artificial-intelligence/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/tag/artificial-intelligence/index.html	(from https://www.fegno.com/blog/)
16:43:29	244505/244505	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:27%20GMT	https://www.fegno.com/tag/catt-funnel/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/tag/catt-funnel/index.html	(from https://www.fegno.com/blog/)
16:43:30	244026/244026	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:27%20GMT	https://www.fegno.com/tag/challenges-in-flutter/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/tag/challenges-in-flutter/index.html	(from https://www.fegno.com/blog/)
16:43:30	244203/244203	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:29%20GMT	https://www.fegno.com/tag/chatbot/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/tag/chatbot/index.html	(from https://www.fegno.com/blog/)
16:43:31	245050/245050	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:30%20GMT	https://www.fegno.com/tag/conversion-rate-optimization/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/tag/conversion-rate-optimization/index.html	(from https://www.fegno.com/blog/)
16:43:31	2/2	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20May%202023%2011:13:30%20GMT	https://www.fegno.com/contact-us	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/contact-us	(from https://www.fegno.com/mobile-app-development-company-in-kochi/)
16:43:33	244700/244700	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:30%20GMT	https://www.fegno.com/tag/cro/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/tag/cro/index.html	(from https://www.fegno.com/blog/)
16:43:34	244137/244137	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:31%20GMT	https://www.fegno.com/tag/dart/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/tag/dart/index.html	(from https://www.fegno.com/blog/)
16:43:34	253747/253747	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:31%20GMT	https://www.fegno.com/tag/digital-marketing/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/tag/digital-marketing/index.html	(from https://www.fegno.com/blog/)
16:43:34	244259/244259	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:31%20GMT	https://www.fegno.com/tag/e-commerce/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/tag/e-commerce/index.html	(from https://www.fegno.com/blog/)
16:43:34	244427/244427	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:33%20GMT	https://www.fegno.com/tag/electroencephalography/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/tag/electroencephalography/index.html	(from https://www.fegno.com/blog/)
16:43:34	2/2	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20May%202023%2011:13:34%20GMT	https://www.fegno.com/contact-us	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/contact-us	(from https://www.fegno.com/ui-ux-designing-company/)
16:43:37	244286/244286	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:34%20GMT	https://www.fegno.com/tag/facebook-conversion-api/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/tag/facebook-conversion-api/index.html	(from https://www.fegno.com/blog/)
16:43:37	247421/247421	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:34%20GMT	https://www.fegno.com/tag/fegno-technologies/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/tag/fegno-technologies/index.html	(from https://www.fegno.com/blog/)
16:43:37	244231/244231	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:35%20GMT	https://www.fegno.com/tag/flipkart/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/tag/flipkart/index.html	(from https://www.fegno.com/blog/)
16:43:38	249334/249334	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:35%20GMT	https://www.fegno.com/tag/flutter/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/tag/flutter/index.html	(from https://www.fegno.com/blog/)
16:43:38	2/2	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20May%202023%2011:13:37%20GMT	https://www.fegno.com/contact-us	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/contact-us	(from https://www.fegno.com/progressive-web-app-development-company/)
16:43:39	249558/249558	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:37%20GMT	https://www.fegno.com/tag/flutter-app-development/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/tag/flutter-app-development/index.html	(from https://www.fegno.com/blog/)
16:43:40	249502/249502	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:38%20GMT	https://www.fegno.com/tag/flutter-development/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/tag/flutter-development/index.html	(from https://www.fegno.com/blog/)
16:43:40	247032/247032	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:38%20GMT	https://www.fegno.com/tag/flutter-in-mac/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/tag/flutter-in-mac/index.html	(from https://www.fegno.com/blog/)
16:43:41	244853/244853	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:38%20GMT	https://www.fegno.com/tag/future/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/tag/future/index.html	(from https://www.fegno.com/blog/)
16:43:41	244123/244123	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:39%20GMT	https://www.fegno.com/tag/ios/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/tag/ios/index.html	(from https://www.fegno.com/blog/)
16:43:41	2/2	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20May%202023%2011:13:40%20GMT	https://www.fegno.com/contact-us	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/contact-us	(from https://www.fegno.com/top-digital-marketing-company-in-kochi/)
16:43:41	244123/244123	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:40%20GMT	https://www.fegno.com/tag/mac/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/tag/mac/index.html	(from https://www.fegno.com/blog/)
16:43:43	2732/2732	---MC-	200	added ('OK')	application/json	date:Tue,%2002%20May%202023%2011:13:41%20GMT	https://www.fegno.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fegno.com%2F10-ways-to-choose-the-best-software-development-company%2F	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-json/oembed/1.0/embedc9d9.json	(from https://www.fegno.com/10-ways-to-choose-the-best-software-development-company/)
16:43:43	244994/244994	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:41%20GMT	https://www.fegno.com/tag/machine-learning/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/tag/machine-learning/index.html	(from https://www.fegno.com/blog/)
16:43:43	244399/244399	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:41%20GMT	https://www.fegno.com/tag/marketing-strategies/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/tag/marketing-strategies/index.html	(from https://www.fegno.com/blog/)
16:43:43	244395/244395	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:42%20GMT	https://www.fegno.com/tag/mars-ingenuity-helicopter/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/tag/mars-ingenuity-helicopter/index.html	(from https://www.fegno.com/blog/)
16:43:44	2840/2840	---MC-	200	added ('OK')	text/xml	date:Tue,%2002%20May%202023%2011:13:43%20GMT	https://www.fegno.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fegno.com%2F10-ways-to-choose-the-best-software-development-company%2F&format=xml	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-json/oembed/1.0/embedce10	(from https://www.fegno.com/10-ways-to-choose-the-best-software-development-company/)
16:43:44	244315/244315	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:43%20GMT	https://www.fegno.com/tag/neuromarketing/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/tag/neuromarketing/index.html	(from https://www.fegno.com/blog/)
16:43:44	44/44	---MC-	405	error ('Method%20Not%20Allowed')	text/plain	date:Tue,%2002%20May%202023%2011:13:43%20GMT	https://www.fegno.com/xmlrpc.php	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/xmlrpc.php	(from https://www.fegno.com/10-ways-to-choose-the-best-software-development-company/)
16:43:44	21442/21442	---M--	200	added ('OK')	image/webp	etag:%22629ee2fc-53c2%22	https://www.fegno.com/wp-content/uploads/2022/06/how-to-choose-the-right-software-development-company-768x324.webp	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/06/how-to-choose-the-right-software-development-company-768x324.webp	(from https://www.fegno.com/10-ways-to-choose-the-best-software-development-company/)
16:43:44	15080/15080	---M--	200	added ('OK')	image/webp	etag:%22629ee459-3ae8%22	https://www.fegno.com/wp-content/uploads/2022/06/ways-to-choose-the-best-software-development-company-768x512.webp	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/06/ways-to-choose-the-best-software-development-company-768x512.webp	(from https://www.fegno.com/10-ways-to-choose-the-best-software-development-company/)
16:43:45	246100/246100	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:44%20GMT	https://www.fegno.com/tag/nginix/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/tag/nginix/index.html	(from https://www.fegno.com/blog/)
16:43:45	25862/25862	---M--	200	added ('OK')	image/webp	etag:%22629ee4c2-6506%22	https://www.fegno.com/wp-content/uploads/2022/06/which-is-the-best-software-development-company-1024x683.webp	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/06/which-is-the-best-software-development-company-1024x683.webp	(from https://www.fegno.com/10-ways-to-choose-the-best-software-development-company/)
16:43:45	246366/246366	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:44%20GMT	https://www.fegno.com/tag/nginix-configuration-file/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/tag/nginix-configuration-file/index.html	(from https://www.fegno.com/blog/)
16:43:45	42550/42550	---M--	200	added ('OK')	image/webp	etag:%22629eea3b-a636%22	https://www.fegno.com/wp-content/uploads/2022/06/choosing-best-software-company-1024x1024.webp	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/06/choosing-best-software-company-1024x1024.webp	(from https://www.fegno.com/10-ways-to-choose-the-best-software-development-company/)
16:43:45	2/2	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20May%202023%2011:13:45%20GMT	https://www.fegno.com/contact-us	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/contact-us	(from https://www.fegno.com/10-ways-to-choose-the-best-software-development-company/)
16:43:46	246212/246212	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:45%20GMT	https://www.fegno.com/tag/nginix-hosting/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/tag/nginix-hosting/index.html	(from https://www.fegno.com/blog/)
16:43:46	2674/2674	---MC-	200	added ('OK')	application/json	date:Tue,%2002%20May%202023%2011:13:45%20GMT	https://www.fegno.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fegno.com%2Fwarehouse-management-system-and-its-business-use%2F	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-json/oembed/1.0/embed1cb8.json	(from https://www.fegno.com/warehouse-management-system-and-its-business-use/)
16:43:46	243998/243998	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:46%20GMT	https://www.fegno.com/tag/one-year-in-flutter/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/tag/one-year-in-flutter/index.html	(from https://www.fegno.com/blog/)
16:43:48	2782/2782	---MC-	200	added ('OK')	text/xml	date:Tue,%2002%20May%202023%2011:13:46%20GMT	https://www.fegno.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fegno.com%2Fwarehouse-management-system-and-its-business-use%2F&format=xml	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-json/oembed/1.0/embed811d	(from https://www.fegno.com/warehouse-management-system-and-its-business-use/)
16:43:48	244329/244329	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:46%20GMT	https://www.fegno.com/tag/online-marketing/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/tag/online-marketing/index.html	(from https://www.fegno.com/blog/)
16:43:48	244199/244199	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:46%20GMT	https://www.fegno.com/tag/open-source/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/tag/open-source/index.html	(from https://www.fegno.com/blog/)
16:43:48	244018/244018	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:47%20GMT	https://www.fegno.com/tag/programmatic-advertising/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/tag/programmatic-advertising/index.html	(from https://www.fegno.com/blog/)
16:43:49	101404/101404	---M--	200	added ('OK')	image/jpeg	etag:%22636b63ef-18c1c%22	https://www.fegno.com/wp-content/uploads/2022/05/managing-warehouse-1024x683.jpg	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/05/managing-warehouse-1024x683.jpg	(from https://www.fegno.com/warehouse-management-system-and-its-business-use/)
16:43:49	244129/244129	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2011:13:48%20GMT	https://www.fegno.com/tag/python/	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/tag/python/index.html	(from https://www.fegno.com/blog/)
16:43:49	68767/68767	---M--	200	added ('OK')	image/jpeg	etag:%22636b63e0-10c9f%22	https://www.fegno.com/wp-content/uploads/2022/05/warehouse-management-system-by-fegno-768x512.jpg	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/05/warehouse-management-system-by-fegno-768x512.jpg	(from https://www.fegno.com/warehouse-management-system-and-its-business-use/)
